Start_Node	End_Node	Travel_Time
3964	3993	0.060420
3966	3915	0.525621
3966	3962	0.908664
3966	18655	0.260285
3966	40132	2.046000
3970	4024	0.427411
3970	40069	0.803914
3971	3932	0.410815
3971	3963	0.106376
3971	27122	0.192901
3976	3912	0.588711
3976	28820	0.530692
3976	54614	0.324456
3983	3956	0.054004
3983	19847	0.515775
3983	19848	0.026095
3991	4007	0.097490
3992	3908	1.255880
3992	4068	1.069600
3992	40634	1.660160
3993	4028	0.158934
3995	3953	0.113719
3995	4021	0.193618
3995	27231	0.401932
3998	3950	0.274019
3998	4133	1.834360
3998	27275	0.348361
4001	4037	0.155432
4004	3955	0.174445
4004	4030	0.168146
4004	27278	0.477872
4006	3927	0.657234
4006	4036	0.221921
4006	27160	0.243893
4007	4027	0.127005
4009	3951	0.357372
4009	4076	0.459755
4009	19848	0.176094
4010	986	1.472862
4010	988	1.040908
4010	3938	0.700677
4010	4097	0.895353
4021	3995	0.193625
4021	4039	0.127684
4021	27281	0.405786
4024	3970	0.427411
4024	27122	0.487188
4024	40664	0.574526
4024	54837	0.512905
4027	4052	0.202034
4027	26929	0.468239
4028	4051	0.138860
4030	4004	0.168023
4030	4080	0.322173
4030	26952	0.419470
4036	4006	0.221919
4036	4085	0.408778
4036	26954	0.386282
4037	4083	0.224133
4039	4021	0.127683
4039	4071	0.219276
4040	4090	0.438059
4042	4073	0.171415
4042	18655	0.234850
4042	26958	0.354658
4046	4111	0.310222
4046	40068	0.583595
4046	52935	0.049869
4047	879	0.338169
4047	3956	1.776039
4047	4094	1.798786
4049	4069	0.413182
4049	4108	0.593741
4049	19854	1.006817
4051	4075	0.056889
4052	4064	0.051055
4063	4180	1.206760
4063	19861	0.585861
4063	40578	0.485280
4064	4101	0.211369
4064	27363	0.300005
4068	1014	0.521077
4068	3992	1.069600
4068	4135	0.768435
4069	4049	0.413182
4069	4072	0.515728
4069	19854	1.664120
4069	26941	0.299968
4070	4080	0.568378
4070	18678	0.716700
4070	40734	0.272634
4071	4039	0.219274
4071	4072	0.486709
4071	4174	0.706437
4071	40734	0.272635
4072	1044	0.483808
4072	1047	1.346446
4072	4069	0.515727
4072	4071	0.486709
4073	4042	0.171397
4073	4086	0.138756
4073	27685	0.350033
4074	866	0.630462
4074	18725	0.141164
4074	54613	0.743588
4075	4095	0.132533
4076	4009	0.460098
4076	4077	0.160229
4076	29049	0.683996
4076	54613	0.188021
4077	4076	0.160228
4077	40626	0.586409
4079	40115	0.605466
4079	52965	0.083126
4079	54848	0.038387
4080	4030	0.321957
4080	4070	0.568381
4080	4137	0.472611
4080	18658	0.184683
4083	4147	0.242265
4083	19859	0.195569
4085	4036	0.408777
4085	4123	0.178800
4085	26947	0.555055
4086	4073	0.138749
4086	17582	1.274023
4086	27699	0.308105
4090	4179	0.442915
4090	25139	0.321631
4092	3952	1.222338
4092	4126	0.237738
4092	27687	0.479981
4094	880	0.964777
4094	4047	1.798781
4094	4181	0.819685
4095	4149	0.297101
4095	4192	0.388421
4097	1019	0.931523
4097	4010	0.895259
4097	4205	0.823271
4097	19418	0.443739
4097	27375	0.407605
4101	4130	0.118918
4104	65	1.185600
4104	28688	0.796680
4104	40741	0.505574
4104	55232	0.946873
4108	4049	0.593741
4108	4133	0.421786
4108	18675	2.893280
4110	4046	0.311099
4110	4111	0.013200
4110	27300	0.771778
4111	4110	0.013200
4111	4136	0.153442
4111	27334	0.355942
4114	4170	0.490718
4114	18659	0.133839
4116	4123	0.105996
4116	4175	0.858861
4116	26944	1.706820
4117	4110	0.036405
4120	4209	0.641973
4120	18725	0.734202
4120	52085	0.019730
4120	54614	0.604624
4123	4085	0.178800
4123	4116	0.105996
4123	4168	0.286200
4126	4092	0.239454
4126	4132	0.498849
4126	18720	0.193140
4127	4133	0.071831
4127	4144	0.255809
4127	27649	0.390975
4128	4179	0.358958
4128	25141	0.503408
4130	4195	0.382197
4130	27361	0.595543
4132	4128	0.960018
4133	3998	1.834420
4133	4108	0.421786
4133	4127	0.071830
4133	4152	0.218020
4134	4117	0.116015
4134	4136	0.017805
4135	4068	0.768531
4135	4144	0.074761
4135	19958	0.240100
4136	4134	0.017800
4136	4160	0.098907
4136	27296	0.317940
4137	1053	1.292146
4137	4080	0.471665
4137	18678	0.100183
4139	1661	0.913154
4139	4140	0.108146
4139	4142	0.254659
4140	4139	0.108146
4140	4163	0.211639
4140	27332	0.527822
4140	54838	0.838938
4142	4139	0.254659
4142	40664	0.574526
4142	54838	0.622320
4144	4127	0.255809
4144	4135	0.074771
4144	4159	0.176778
4144	4192	0.414510
4147	4150	0.033760
4149	4144	0.211415
4149	27643	0.363171
4150	4213	0.287677
4152	4133	0.218020
4152	4242	1.432140
4154	4140	0.450858
4154	27332	0.289884
4158	4154	0.015876
4159	4144	0.176778
4159	4164	0.187565
4159	19958	0.111640
4160	4161	0.018744
4160	4190	0.193065
4161	4134	0.100343
4161	4160	0.018743
4161	27294	0.324500
4163	4140	0.211643
4163	4180	0.210903
4163	4220	0.734080
4163	19860	0.202943
4164	4159	0.187565
4164	4172	0.972685
4164	4221	0.697659
4164	19958	0.383120
4168	4123	0.286200
4168	4320	1.432310
4168	40636	0.516375
4169	4185	1.191940
4169	4202	0.342758
4169	26945	1.909005
4169	27696	0.377263
4170	4114	0.490718
4170	27621	0.586895
4170	54769	1.457057
4171	1063	0.412408
4171	18718	0.135967
4171	18720	0.125241
4172	1016	0.668423
4172	1039	1.278923
4172	4164	0.972696
4172	4175	0.577596
4174	4071	0.706443
4174	4241	0.804278
4174	18678	0.274616
4175	4116	0.858860
4175	4172	0.577596
4175	27368	0.760541
4177	3946	1.289329
4177	4273	0.670691
4177	26475	1.534551
4177	26731	0.671203
4179	4206	0.117285
4180	4063	1.206760
4180	4163	0.210895
4180	19861	0.387840
4180	54839	0.491200
4181	1067	1.248531
4181	4094	0.819681
4181	4256	1.317898
4184	40114	1.009160
4184	54843	0.413892
4184	54844	0.451700
4184	54845	0.211314
4185	1064	0.766246
4185	4169	1.191940
4185	40131	1.188680
4186	1669	0.499846
4186	1684	1.245254
4186	26076	0.847259
4186	54844	0.082261
4189	4161	0.188819
4189	4190	0.025540
4189	4194	1.107071
4190	4189	0.025543
4190	4281	0.556424
4192	4267	0.453996
4192	27644	0.017070
4194	4189	1.106970
4194	4214	0.175171
4194	27374	1.183920
4195	4235	0.394759
4202	4169	0.342167
4202	4244	0.443859
4202	4254	0.550028
4202	18718	0.191894
4205	1018	0.520292
4205	4097	0.823255
4205	4280	0.694651
4206	4263	0.358112
4209	861	0.622938
4209	862	0.442154
4209	4120	0.641978
4209	18728	0.571095
4211	4158	0.263978
4213	4250	0.263388
4213	4287	0.836738
4214	1020	1.059946
4214	1021	0.387854
4214	4194	0.175151
4214	4226	0.301029
4215	52904	0.523518
4215	54839	0.014387
4215	54840	0.177276
4217	1059	0.911838
4217	1060	0.648692
4217	4218	0.649000
4217	4227	0.950127
4218	4217	0.649000
4218	4266	0.748869
4218	18713	2.238760
4218	40131	0.425331
4220	4163	0.734080
4220	4286	0.922260
4221	1042	0.399946
4221	4164	0.697630
4221	4233	0.606241
4223	1047	1.045869
4223	1048	0.951485
4223	18675	0.736149
4223	19854	0.558086
4224	4237	0.216041
4224	40665	0.250623
4226	4214	0.301034
4226	4264	1.818440
4226	4304	1.005000
4227	4217	0.950120
4227	18661	1.796580
4227	27688	0.862911
4227	27699	0.750586
4233	4221	0.606258
4233	4234	0.159754
4233	4342	1.303989
4234	4233	0.159758
4234	4238	0.117600
4234	4267	0.334995
4235	4262	0.177838
4235	27381	0.340403
4236	19366	0.620951
4236	54840	0.451946
4236	54841	0.249897
4236	54843	0.422382
4237	4224	0.216040
4237	4289	0.706182
4237	27331	0.563325
4238	4234	0.117600
4238	4242	0.140380
4239	3939	1.412214
4240	4352	0.857246
4240	26763	0.435972
4241	1047	0.924969
4241	1053	1.995669
4241	4174	0.802557
4241	4298	0.515188
4242	4152	1.432140
4242	4238	0.140380
4242	18681	0.513220
4243	4211	0.208584
4243	27341	0.344625
4244	4202	0.443857
4244	18715	0.134374
4248	4261	0.361677
4248	27343	0.213588
4250	4269	0.119907
4251	11486	0.023822
4251	11488	0.226671
4251	17607	0.477060
4253	11484	0.022080
4253	11485	0.291876
4254	1064	1.246915
4254	4202	0.548097
4254	4358	0.771599
4255	4256	2.134320
4255	18722	0.498056
4255	40130	0.110101
4256	4181	1.317950
4256	4255	2.134320
4256	18715	0.574037
4256	18722	0.074319
4257	1053	0.388131
4257	4298	2.186709
4257	54769	0.282137
4258	11487	0.021487
4258	29047	0.281559
4261	4243	0.106729
4262	4235	0.177615
4262	4317	0.503518
4262	27369	0.436616
4262	27380	0.755161
4262	55207	0.130014
4263	4300	0.334299
4263	11489	0.372630
4264	1642	0.616638
4264	4226	1.818440
4264	4367	1.219185
4265	4248	0.113672
4266	1064	1.131254
4266	4218	0.748869
4266	4350	0.724533
4267	4315	0.282340
4267	27635	0.009096
4269	4265	0.299254
4269	4292	0.132548
4271	4238	0.355457
4271	27642	0.524559
4273	2152	1.640308
4273	2165	0.992077
4273	4177	0.670693
4273	4428	0.852856
4276	4278	0.268278
4276	19420	0.206778
4277	19843	1.085206
4277	40431	0.275788
4277	40741	0.521766
4278	1019	1.565446
4278	4276	0.268278
4278	4280	0.264718
4280	4205	0.694650
4280	4278	0.264718
4280	4306	0.395876
4280	19422	0.343501
4281	4346	0.518131
4281	27297	0.288338
4282	4286	0.274220
4282	4297	0.235920
4282	54842	0.126892
4283	4323	0.389605
4283	4324	0.340585
4283	18728	0.144685
4283	54615	1.051004
4284	4189	0.568903
4286	4220	0.922260
4286	4282	0.274320
4286	4303	0.262751
4286	27317	0.137370
4287	4303	0.165592
4288	4265	0.160843
4288	4292	0.369557
4289	1643	1.340977
4289	4237	0.706187
4289	4321	0.440012
4292	4355	0.222333
4293	4326	0.914936
4293	19366	0.048016
4296	4261	0.253569
4296	27343	0.778650
4297	4282	0.235920
4297	4326	0.251349
4298	4241	0.513650
4298	4257	2.186709
4298	4362	0.239200
4300	4309	0.009938
4302	4258	0.612971
4302	25146	0.370694
4303	4376	0.261397
4304	4226	1.005017
4304	17682	2.268000
4304	19405	0.370266
4304	40666	0.391487
4306	1026	0.655440
4306	4280	0.395875
4306	4403	0.601579
4306	19421	0.453375
4307	4271	0.239897
4307	27638	0.032826
4309	4417	0.444295
4312	4239	0.467951
4313	4288	0.198014
4313	27317	0.311688
4315	4341	0.345758
4315	4389	0.256988
4316	4302	0.053024
4317	4262	0.502531
4317	4319	0.209387
4317	19936	0.373203
4317	27421	0.748155
4318	4331	0.727427
4318	19849	0.825406
4318	29038	0.202122
4318	29049	1.351045
4319	4317	0.209386
4319	4320	0.930986
4319	17646	0.579489
4320	4168	1.432309
4320	4319	0.930982
4320	4439	0.888633
4320	18684	0.660158
4321	4289	0.440089
4321	4360	0.142437
4321	27349	0.480108
4323	4283	0.389622
4323	4324	0.155801
4323	4422	0.674646
4323	40493	0.317153
4324	4283	0.340582
4324	4323	0.155672
4324	29044	0.690567
4324	40055	0.653669
4325	18684	0.118268
4325	27368	1.004627
4325	40219	0.781648
4325	40632	0.392178
4326	4293	0.914935
4326	4297	0.251349
4326	4338	0.171195
4326	4464	1.226985
4327	4328	0.194915
4327	29039	0.326546
4327	40493	0.318869
4328	4327	0.197043
4328	4329	0.388850
4328	29041	0.316557
4329	4328	0.389542
4329	4330	0.365786
4330	4329	0.366437
4330	18733	0.876600
4330	29058	0.703293
4331	4318	0.727428
4331	40055	0.072373
4332	4284	0.437430
4332	4346	0.133882
4332	19405	0.095687
4333	40219	0.019800
4333	40631	0.366570
4334	4335	0.675333
4334	4369	0.201328
4334	18675	0.624549
4335	1048	1.478285
4335	1049	1.051892
4335	4334	0.675423
4335	18724	0.278651
4337	1058	1.124446
4337	1059	0.805546
4337	4350	0.813395
4337	18705	0.267869
4338	4326	0.171195
4338	4348	0.058022
4338	4455	0.948450
4340	4343	0.082841
4340	4448	1.217140
4340	18681	0.895580
4340	18724	0.157524
4341	4342	0.083783
4341	4343	0.276764
4341	4389	0.449446
4342	4233	1.303989
4342	4341	0.083789
4342	4449	1.168731
4342	40631	0.366564
4343	4307	0.367575
4343	4340	0.082860
4343	4341	0.276737
4345	1056	1.340331
4345	1057	1.162708
4345	4349	0.688064
4345	18661	0.444841
4346	4332	0.133882
4346	27297	0.376740
4346	27298	0.375829
4346	54836	0.292503
4348	4338	0.058022
4348	4353	0.094086
4348	4376	0.266941
4349	4345	0.688063
4349	4379	0.935006
4349	4438	0.881590
4350	4266	0.724526
4350	4337	0.813394
4350	18713	0.401624
4350	27729	1.109747
4351	4433	0.810551
4351	18732	0.252377
4351	29037	0.944941
4352	4404	0.604571
4352	26792	0.360226
4353	4348	0.094087
4353	4359	0.212100
4354	1065	1.195985
4354	4358	0.651206
4354	18713	0.261875
4355	4360	0.287476
4355	4380	0.242312
4357	1641	0.577338
4357	4367	0.435979
4357	54836	0.001512
4358	4254	0.768410
4358	4354	0.651206
4358	40627	0.227289
4359	4353	0.212092
4359	4363	0.203959
4359	19413	1.619340
4359	54878	0.349337
4360	4321	0.142431
4360	4361	0.013315
4361	4360	0.012682
4361	4363	0.128877
4361	4380	0.496717
4361	54878	0.238807
4362	4298	0.238486
4362	4369	0.195302
4362	18693	0.201313
4362	27665	0.246069
4363	4359	0.203952
4363	4361	0.128881
4363	40577	0.526309
4367	4264	1.219184
4367	4357	0.435949
4367	4390	0.267701
4369	4334	0.201302
4369	4362	0.195328
4369	27667	0.722691
4372	4296	0.335755
4374	1666	0.633646
4374	1668	1.496931
4374	19365	0.651199
4374	19367	1.144365
4376	4455	0.395995
4378	4312	0.434286
4379	4349	0.935006
4379	4459	1.310931
4380	4400	0.541493
4381	4372	0.182037
4381	27349	0.271265
4383	4313	0.237177
4383	4353	0.298904
4387	4378	0.082086
4389	4479	0.443803
4389	27657	0.022138
4390	4367	0.267667
4390	4405	0.104541
4390	27347	1.009340
4390	52872	0.322269
4393	4307	0.326142
4393	4343	0.433870
4394	4407	0.525712
4394	26764	1.072101
4394	40290	0.233482
4394	54883	0.290966
4395	4381	0.377024
4397	4312	0.303089
4397	4399	0.312847
4399	4401	0.301923
4400	4415	0.357343
4400	4424	0.403544
4401	4404	0.286261
4402	4387	0.247386
4403	4306	0.601584
4403	4461	0.561843
4403	17656	0.455195
4403	19399	0.489375
4404	4394	0.519474
4404	17649	0.209606
4405	4390	0.104528
4405	4395	0.436403
4405	4415	0.181453
4406	4402	0.171808
4406	4427	0.492630
4407	4406	0.250717
4407	26788	0.540471
4414	4397	0.108046
4415	4405	0.180740
4415	4424	0.339377
4415	19411	0.107507
4417	4446	0.105566
4420	4395	0.456131
4420	4405	0.373568
4422	849	0.563746
4422	4323	0.674645
4422	4574	0.670106
4422	40491	1.475800
4423	4460	0.440722
4423	19415	0.397559
4424	4434	0.084549
4426	18733	0.110400
4426	40491	0.494340
4426	40492	0.232700
4427	4454	0.160518
4428	4273	0.852824
4428	4452	0.707910
4428	26729	0.971636
4430	4472	0.436671
4430	18683	0.168515
4430	27432	0.085406
4432	1049	0.333462
4432	4448	0.457913
4432	40210	0.285514
4433	4351	0.810551
4433	18735	0.342308
4434	4483	0.516111
4434	27345	0.261118
4435	4420	0.115094
4437	4393	0.215541
4437	27656	0.026539
4438	1052	1.631446
4438	4349	0.881589
4438	55401	0.072440
4439	1034	1.044696
4439	1036	0.417600
4439	4320	0.888632
4439	4470	0.260858
4440	4575	1.530200
4440	19822	0.195900
4446	4512	0.347332
4446	27736	0.915036
4448	4340	1.217140
4448	4432	0.457913
4448	4449	0.119640
4448	18687	1.298022
4449	4342	1.168731
4449	4448	0.119640
4449	4482	0.284023
4450	4316	0.571590
4452	2166	1.442169
4452	4428	0.707909
4452	4501	0.488033
4453	1640	0.575423
4453	4505	1.147703
4453	19411	0.330705
4454	4490	0.234395
4455	4529	0.259032
4459	1052	0.724062
4459	4379	1.310931
4459	4517	0.437450
4460	4423	0.440764
4460	4514	0.495977
4460	27351	0.211078
4461	4403	0.561846
4461	4504	0.247486
4461	19428	0.310953
4462	4450	0.097382
4464	1665	0.805038
4464	4326	1.226983
4464	11421	0.427846
4465	1030	0.596208
4465	4466	0.271876
4465	40222	0.233755
4466	4465	0.272054
4466	4468	0.459905
4466	4553	0.584025
4467	19822	0.269658
4468	4466	0.460168
4468	4704	0.413676
4468	19936	0.520176
4468	27419	0.960472
4470	4439	0.260851
4470	4530	0.301123
4470	27419	0.456840
4471	4435	0.268541
4472	4430	0.436662
4472	4528	0.381354
4472	26931	0.629262
4473	816	0.560862
4473	4511	0.380585
4473	18738	0.788871
4474	4435	0.554499
4474	27299	0.507056
4477	4437	0.307525
4478	4501	0.327047
4478	26765	1.707941
4478	40290	0.693975
4479	4555	0.419368
4479	4588	0.541015
4479	4739	0.439719
4479	4813	0.612484
4480	4492	0.168377
4480	4513	0.194476
4480	19843	0.416969
4482	4449	0.284023
4482	4712	0.688427
4482	27651	0.606060
4483	4500	0.163136
4486	4494	0.079132
4486	18703	0.182559
4490	4695	0.779059
4492	4480	0.174353
4492	4513	0.224331
4494	4486	0.079129
4494	4547	0.166700
4494	27730	0.506205
4498	4474	0.170965
4500	4592	0.247689
4500	4658	0.489629
4501	4452	0.488031
4501	4478	0.327050
4501	26730	0.785933
4503	4414	0.587058
4503	26785	0.254132
4504	4461	0.247502
4504	4515	0.309351
4504	4689	0.303643
4505	1639	0.916362
4505	4453	1.147749
4505	4514	0.175835
4507	4471	0.128044
4508	4527	0.270117
4508	4577	0.148665
4508	17682	0.155280
4509	4383	0.600561
4511	4473	0.380580
4511	18737	1.026998
4511	18740	0.195775
4512	4662	0.089990
4513	4699	0.267452
4513	4706	0.150383
4514	4460	0.497209
4514	4505	0.176018
4514	19412	0.232493
4515	4520	0.457281
4516	4624	0.187080
4516	4701	0.254592
4516	18687	0.132805
4517	4459	0.437397
4517	4540	1.693423
4517	4585	0.174811
4517	27680	0.162959
4519	4508	0.398535
4519	4527	0.398761
4520	4526	0.356239
4520	27407	0.303341
4521	4689	0.336499
4521	4698	0.338541
4522	4536	0.514358
4523	4462	0.222195
4523	27762	0.329551
4525	4521	0.464254
4526	4519	0.478169
4527	4566	0.131211
4528	4472	0.381335
4528	4579	0.290855
4528	4656	0.137785
4529	4723	0.318060
4529	11420	0.069441
4530	4470	0.301106
4530	4610	0.182373
4530	4669	0.168209
4536	4525	0.341549
4536	27406	0.312474
4537	4522	0.364990
4537	4577	0.273371
4540	4517	1.693423
4540	4548	0.060182
4547	4494	0.166698
4547	4570	0.019097
4548	4540	0.060171
4548	4661	0.116076
4548	18695	0.241034
4548	27640	0.310469
4553	1029	0.198744
4553	4466	0.584049
4553	4830	1.128290
4555	4598	0.081283
4558	4467	0.260307
4558	4594	0.255818
4560	4507	0.077484
4561	4613	0.296110
4561	18696	0.099206
4561	27623	0.133440
4563	4680	0.264429
4563	4708	0.217397
4563	19367	0.738480
4563	19820	0.049580
4565	4523	0.051637
4566	4498	0.500676
4566	4659	0.199506
4567	4537	0.101147
4569	851	0.848054
4569	852	0.887815
4569	4574	0.395092
4569	29062	0.445670
4570	4547	0.019096
4570	4666	0.077248
4572	4679	0.125107
4572	18707	0.340870
4572	27726	0.317974
4574	4422	0.670105
4574	4569	0.395094
4574	29091	1.621589
4574	29096	0.339191
4575	4440	1.530200
4575	18690	0.438040
4575	27640	0.190860
4577	4508	0.148827
4577	4522	0.368000
4577	40667	1.416489
4578	4528	0.279468
4578	4579	0.123794
4579	4581	0.200668
4580	4614	0.436364
4581	4530	0.322127
4581	4610	0.284129
4582	4578	0.794646
4583	4582	0.063507
4583	27652	0.062723
4584	4587	0.557208
4585	4584	0.219853
4587	4540	0.232829
4587	4591	0.392622
4588	4583	0.109317
4589	4585	0.076517
4589	27682	0.157563
4590	4467	0.539471
4590	4594	0.159930
4591	4590	0.154476
4592	4683	0.091181
4593	4580	0.131308
4593	4656	0.292017
4594	4595	0.070602
4595	4596	0.149994
4595	27654	0.239859
4596	4611	0.080362
4597	4555	0.334353
4597	4588	0.163192
4598	4739	0.398743
4598	27674	0.266610
4599	4628	0.403300
4599	27680	0.404046
4601	4602	0.080264
4601	27673	0.066769
4602	4608	0.121398
4603	4593	0.186080
4604	4477	0.426546
4604	4606	0.311739
4606	4597	0.060195
4607	4498	0.250403
4607	4659	0.268367
4608	4739	0.553710
4608	27674	0.153227
4609	4599	0.546637
4610	4676	0.102077
4611	4516	0.174584
4611	4624	0.071306
4613	4589	0.569307
4614	4601	0.370444
4616	4617	0.055716
4617	4667	0.254397
4617	27678	0.131504
4621	4477	0.606316
4621	4606	0.190677
4622	4616	0.149846
4622	27676	0.522711
4624	4621	0.053881
4625	18740	1.458500
4625	18741	0.626726
4625	29108	0.702893
4628	4638	0.504542
4633	4622	0.080316
4638	4641	0.348912
4638	27623	0.340830
4639	4642	0.069272
4641	4643	0.286944
4642	4633	0.070219
4642	4701	0.220580
4643	4645	0.198772
4643	4730	0.487425
4645	4647	0.077483
4646	4648	0.241418
4647	4646	0.166777
4647	4690	0.265080
4648	4679	0.326792
4648	27735	0.358755
4652	4504	0.501391
4652	4515	0.278884
4656	4528	0.137908
4656	4580	0.246247
4656	40639	0.185128
4657	4592	0.279923
4657	4658	0.220911
4658	4720	0.605751
4659	4657	0.071110
4660	4603	0.330711
4660	4669	0.328830
4661	4548	0.116078
4661	4664	0.116832
4661	4765	0.435264
4661	27633	0.289978
4662	4764	0.217210
4662	27760	0.291691
4664	4609	0.104372
4664	4661	0.116822
4664	4717	2.294578
4666	4570	0.077245
4666	4645	0.300034
4666	4690	0.032730
4667	4558	0.087343
4669	4530	0.168175
4669	4603	0.244283
4669	4854	0.843033
4670	4567	0.239225
4670	4700	0.272700
4671	4670	0.060705
4673	4671	0.220794
4673	4750	0.535785
4674	4563	0.381644
4674	4680	0.186408
4675	4604	0.126727
4676	4705	0.305886
4676	4726	0.223416
4679	4572	0.125040
4679	27733	0.393480
4679	27735	0.307140
4680	4687	0.908766
4681	4503	0.648941
4683	4671	0.299034
4683	4750	0.314787
4684	4681	0.566648
4684	26796	0.512500
4685	4684	0.082043
4687	4685	0.455123
4687	26799	0.365093
4688	4790	1.001776
4689	4504	0.303667
4689	4698	0.514631
4689	55299	0.013057
4690	4666	0.032729
4690	4730	0.157577
4691	4560	0.079919
4693	4660	0.071919
4694	4696	0.155765
4695	4694	0.500754
4695	26712	0.437137
4696	4697	0.397465
4696	4710	0.396836
4697	4702	0.721687
4698	4652	0.291750
4698	4714	0.110348
4699	4703	0.168373
4699	4771	0.278686
